APP_DATE,TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,INC,INC1,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,ACTION
2012-11-12,H,1,3,47,84,336,2,2,1,4000,0,100000,4,V,1,1,1,2,1,20000,Cars,Owner,German,Military Service,Car and Motor bi,no credit cards,Offer Economy Vehicle
2012-02-12,H,0,1,22,288,27,2,1,1,1500,0,2500,2,U,1,1,5,6,1,1500,"Radio, TV, Hifi",0,German,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2012-08-17,R,0,2,47,15,288,2,2,1,2000,0,2500,2,V,1,1,1,3,1,1600,"Dept. Store,Mail",0,Yugoslav,Others,Car,no credit cards,Offer Economy Vehicle
2006-04-14,R,0,1,39,108,216,1,1,1,0,1,0,1,G,1,1,1,0,0,1500,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Without Vehicle,Cheque card,Offer Economy Vehicle
2008-01-14,R,0,2,26,9,9,2,0,0,2000,0,2500,2,V,1,1,1,6,1,3000,Leisure,Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2007-06-21,H,0,1,32,54,27,2,0,1,0,1,0,1,U,3,1,0,7,1,1300,"Radio, TV, Hifi",Lease,Greek,Others,Car,Cheque card,Offer Economy Vehicle
2005-12-24,H,1,3,39,36,60,2,2,1,1900,0,2500,2,V,3,1,0,0,0,15000,Cars,Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2005-12-17,R,0,1,53,9,3,2,2,1,1500,0,2500,2,G,3,1,0,7,1,0,0,Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2012-07-17,H,0,2,31,60,60,2,2,1,0,1,0,1,V,1,1,2,4,1,800,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Economy Vehicle
2012-05-03,H,1,3,27,72,72,2,2,1,2800,0,100000,4,V,1,1,0,3,1,4000,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards,Offer Economy Vehicle
2005-05-11,H,0,2,58,216,48,2,0,0,0,1,0,1,V,1,1,1,0,0,600,"Dept. Store,Mail",Lease,German,Pensioner,Car,Cheque card,Offer Economy Vehicle
2009-05-10,H,1,3,37,96,21,2,0,1,3300,0,100000,4,V,1,1,2,7,1,1900,"Furniture,Carpet",Lease,Others,Others,Car,no credit cards,Offer Economy Vehicle
2009-03-13,H,0,1,26,72,3,1,0,1,2000,0,2500,2,U,1,1,2,4,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2011-01-17,H,0,1,27,42,15,1,1,1,2500,0,2500,2,G,1,1,0,0,0,5000,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2008-06-30,H,0,1,27,6,36,1,0,1,3100,0,100000,4,U,1,1,1,2,1,2500,"Dept. Store,Mail",Lease,German,Military Service,Car,no credit cards,Offer Economy Vehicle
2009-01-01,H,1,3,38,108,36,2,0,1,3500,0,100000,4,V,1,1,2,2,1,900,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards,Offer Economy Vehicle
2006-01-23,R,0,1,56,999,96,1,0,1,1500,0,2500,2,G,1,1,1,0,0,1100,"Furniture,Carpet",Lease,German,Pensioner,Without Vehicle,no credit cards,Offer Economy Vehicle
2008-02-12,H,1,3,32,30,192,2,0,1,2700,0,100000,4,V,1,1,2,4,1,4000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2007-04-21,H,0,1,22,264,15,2,0,0,1800,0,2500,2,U,2,1,1,2,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2007-09-26,H,0,1,32,12,12,2,0,1,2400,0,2500,2,T,3,1,0,8,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2008-11-23,H,0,1,25,36,33,2,0,0,3500,0,100000,4,U,1,1,1,2,1,2500,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards,Offer Economy Vehicle
2010-08-04,H,2,4,45,120,336,2,0,0,5000,0,100000,4,V,1,1,1,4,1,1500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2010-12-26,R,0,1,23,3,33,2,0,0,0,1,0,1,U,3,1,0,0,0,1300,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card,Offer Economy Vehicle
2006-07-05,H,0,2,56,144,288,2,1,1,0,1,0,1,V,1,1,1,0,0,1800,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card,Offer Economy Vehicle
2005-08-03,H,2,4,38,84,96,2,2,1,3000,0,100000,4,V,1,1,1,4,1,0,0,Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards,Offer Economy Vehicle
2008-05-15,H,2,3,37,48,168,1,0,0,2600,0,100000,4,U,1,1,1,7,1,2000,Cars,Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2006-08-13,H,1,2,27,30,108,1,0,0,2600,0,100000,4,U,1,1,1,0,0,4000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2007-11-02,H,1,3,37,96,216,2,0,1,4000,0,100000,4,V,1,1,1,4,1,900,"Dept. Store,Mail",0,German,"Food,Building,Ca",Car,no credit cards,Offer Economy Vehicle
2006-03-13,R,2,4,34,192,72,2,0,0,0,1,0,1,V,1,1,1,0,0,3000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,Cheque card,Offer Economy Vehicle
2012-07-25,R,1,2,23,9,9,2,2,1,2100,0,2500,2,U,3,1,0,4,1,1000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2007-08-31,R,1,3,39,264,6,2,0,1,1900,0,2500,2,V,3,1,0,6,1,2500,Leisure,Owner,Turkish,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2009-09-12,H,0,1,26,6,3,2,0,1,3000,0,100000,4,U,1,1,1,5,1,2000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards,Offer Economy Vehicle
2011-02-22,R,0,1,26,240,12,2,2,1,1800,0,2500,2,U,1,1,2,7,1,800,Cars,Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2010-12-18,R,0,1,33,6,24,2,0,0,2200,0,2500,2,U,3,1,0,7,1,3000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2011-10-17,H,1,3,30,54,42,2,2,1,0,1,0,1,V,1,1,2,3,1,800,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,Offer Economy Vehicle
2006-12-05,H,0,1,20,144,3,2,0,1,4000,0,100000,4,U,3,1,0,4,1,1200,"Radio, TV, Hifi",0,Turkish,"State,Steel Ind,",Car,no credit cards,Offer Economy Vehicle
2009-01-29,H,0,1,38,12,6,2,0,0,2000,0,2500,2,U,3,1,0,5,1,10000,Cars,Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2005-04-20,H,0,1,21,168,9,2,0,1,2700,0,100000,4,U,1,1,1,0,0,500,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2010-02-07,H,0,1,26,12,21,2,0,1,0,1,0,1,U,1,1,1,6,1,1500,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Economy Vehicle
2005-09-08,R,0,2,25,12,36,2,0,0,0,0,0,0,V,3,1,0,0,0,1300,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Mastercard/Euroc,Offer Economy Vehicle
2006-11-10,H,0,2,35,120,9,1,2,0,2200,0,2500,2,V,1,1,1,0,0,1000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2009-08-02,H,2,4,39,312,336,2,0,0,3500,0,100000,4,V,3,1,0,3,1,10000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2010-09-01,H,1,3,41,18,216,2,0,1,2200,0,2500,2,E,1,1,1,2,1,10000,Cars,Owner,German,Others,Car and Motor bi,no credit cards,Offer Economy Vehicle
2006-10-19,R,0,1,22,36,45,1,0,0,1600,0,2500,2,U,3,1,0,0,0,1100,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards,Offer Economy Vehicle
2012-11-08,H,0,1,23,9,66,2,2,1,2000,0,2500,2,U,1,1,1,4,1,800,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2012-04-23,H,0,2,53,9,60,2,2,1,1800,0,2500,2,V,1,1,1,4,1,1000,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2005-10-20,R,0,2,51,192,336,2,0,0,0,1,0,1,V,1,1,2,0,0,600,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Economy Vehicle
2007-07-18,H,2,4,48,120,288,2,0,0,3000,0,100000,4,V,3,1,0,4,1,1500,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,Offer Economy Vehicle
2011-11-11,H,3,5,45,36,216,2,2,0,10000,0,100000,4,V,3,1,0,5,1,2500,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,Offer Economy Vehicle
2009-09-11,H,1,3,36,240,66,2,0,1,3000,0,100000,4,V,3,1,0,9,1,1300,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Offer Economy Vehicle
2012-04-14,H,0,1,24,30,27,2,0,1,2700,0,100000,4,U,1,1,3,2,1,900,Leisure,Lease,German,Others,Car,Mastercard/Euroc,Offer Economy Vehicle
2010-04-29,H,0,2,54,360,336,2,0,0,3000,0,100000,4,V,1,1,0,4,1,1400,"Furniture,Carpet",Owner,German,Others,Car,no credit cards,Offer Economy Vehicle
2011-01-24,R,1,3,22,72,33,2,2,0,2400,0,2500,2,V,3,1,0,3,1,2500,"Dept. Store,Mail",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2012-04-13,H,1,3,25,30,27,2,2,1,2200,0,2500,2,V,1,1,1,0,0,900,Cars,Lease,Turkish,Others,Car,no credit cards,Offer Economy Vehicle
2010-06-26,H,0,1,25,3,12,2,0,0,1900,0,2500,2,U,1,1,1,8,1,1500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2009-05-29,H,1,3,34,84,60,2,0,0,3500,0,100000,4,V,1,1,2,5,1,600,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Offer Economy Vehicle
2007-04-20,H,0,1,21,264,27,2,0,1,2200,0,2500,2,U,1,1,1,3,1,1300,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards,Offer Economy Vehicle
2006-08-16,H,0,1,50,168,288,1,0,0,0,1,0,1,G,1,1,1,0,0,1800,"Dept. Store,Mail",Lease,German,"Civil Service, M",Car,Cheque card,Offer Economy Vehicle
2011-02-25,H,0,1,24,30,96,2,2,1,2500,0,2500,2,U,1,1,1,4,1,1200,"Radio, TV, Hifi",0,German,"Food,Building,Ca",Car,no credit cards,Offer Economy Vehicle
2012-01-24,H,1,3,25,6,18,1,1,1,2200,0,2500,2,V,1,1,3,7,1,900,"Radio, TV, Hifi",Lease,Turkish,"Food,Building,Ca",Car,no credit cards,Offer Economy Vehicle
2009-08-06,H,0,2,33,999,120,2,0,1,3000,0,100000,4,V,1,1,1,5,1,800,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Offer Economy Vehicle
2011-08-30,H,0,2,21,3,9,2,2,1,2500,0,2500,2,V,1,1,2,4,1,500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2010-11-09,H,1,3,31,36,18,2,0,1,2500,0,2500,2,V,1,1,1,4,1,2500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2008-10-30,H,0,1,26,54,30,2,0,1,3500,0,100000,4,U,3,1,0,2,1,1400,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Offer Economy Vehicle
2008-08-29,R,0,1,40,264,288,2,0,1,0,1,0,1,G,3,1,0,6,1,3000,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Economy Vehicle
2009-09-17,H,1,3,51,999,9,2,0,0,2600,0,100000,4,V,3,1,0,6,1,4000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2012-06-14,H,0,1,37,6,36,2,2,1,2100,0,2500,2,G,3,1,0,4,1,7000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2009-08-15,H,0,2,47,60,66,2,0,1,5000,0,100000,4,V,1,1,1,2,1,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Economy Vehicle
2010-12-30,H,0,1,25,312,27,2,0,0,1700,0,2500,2,U,1,1,2,6,1,2000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Economy Vehicle
2009-05-19,R,4,6,46,168,192,2,0,1,2900,1,100000,5,V,1,1,2,7,1,700,"Dept. Store,Mail",Lease,Yugoslav,Others,Car,Cheque card,Offer Economy Vehicle
2011-06-27,H,1,3,49,54,288,2,2,1,3000,0,100000,4,V,1,1,1,5,1,4000,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards,Offer Economy Vehicle
2007-05-28,H,0,1,22,66,33,2,0,0,1000,1,2500,3,U,3,1,0,2,1,1500,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,Cheque card,Offer Economy Vehicle
2009-03-28,R,0,1,69,999,144,2,0,0,0,1,0,1,W,1,1,1,2,1,1200,"Radio, TV, Hifi",Lease,German,Pensioner,Car,Cheque card,Offer Economy Vehicle
2010-07-27,H,2,4,32,54,66,2,0,1,0,1,0,1,V,1,1,2,5,1,1100,"Radio, TV, Hifi",0,Greek,Others,Car,Cheque card,Offer Economy Vehicle
2006-06-02,R,0,1,19,240,18,2,0,0,1000,0,2500,2,U,3,1,0,0,0,500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2008-04-10,R,2,3,40,84,39,2,0,1,2200,0,2500,2,G,3,1,0,8,1,2500,"Furniture,Carpet",0,German,"Food,Building,Ca",Car,Other credit car,Offer Small SUV
2007-07-14,H,1,3,25,15,9,2,0,0,1800,0,2500,2,V,1,1,0,9,1,15000,Cars,Lease,Others,Others,Car,no credit cards,Offer Small SUV
2010-06-05,H,0,2,52,168,30,2,0,1,2300,0,2500,2,V,1,1,1,5,1,7000,Cars,Lease,German,Pensioner,Car,no credit cards,Offer Small SUV
2011-06-04,R,0,1,23,12,9,2,2,0,1900,0,2500,2,U,1,1,1,4,1,2000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2008-06-21,H,0,1,26,21,24,2,0,1,0,1,0,1,U,3,1,0,9,1,1000,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Small SUV
2008-09-21,H,2,4,30,120,27,2,0,1,4000,0,100000,4,V,1,1,3,4,1,500,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards,Offer Small SUV
2011-09-27,H,1,3,52,168,144,2,2,1,4000,0,100000,4,V,1,1,1,2,1,1100,"Radio, TV, Hifi",0,Turkish,Others,Car,no credit cards,Offer Small SUV
2007-09-12,H,0,2,31,54,24,2,0,0,2000,0,2500,2,V,3,1,0,2,1,1100,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2006-08-28,H,0,2,51,192,60,1,0,0,0,1,0,1,V,1,1,2,0,0,1400,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Small SUV
2012-06-18,H,2,4,44,42,168,2,2,0,10000,0,100000,4,V,1,1,1,9,1,1400,"Radio, TV, Hifi",Owner,German,"Civil Service, M",Car,no credit cards,Offer Small SUV
2012-05-30,H,1,3,31,12,6,2,2,1,0,0,0,0,V,3,1,0,6,1,800,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Mastercard/Euroc,Offer Small SUV
2005-11-07,R,1,2,36,54,27,2,0,0,0,1,0,1,G,1,1,1,0,0,4000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Small SUV
2009-01-03,H,0,1,24,9,27,2,0,0,1500,0,2500,2,U,3,1,0,5,1,500,Leisure,Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2008-01-27,R,1,2,41,120,192,2,0,0,0,1,0,1,W,1,1,1,6,1,1600,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Small SUV
2005-08-16,R,0,1,36,144,27,2,0,0,0,1,0,1,U,3,1,0,0,0,500,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,Cheque card,Offer Small SUV
2009-01-06,H,2,4,39,168,66,2,0,1,2500,0,2500,2,V,1,1,1,0,0,1400,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Offer Small SUV
2011-12-21,H,0,1,24,12,9,1,2,0,1700,0,2500,2,U,3,1,0,4,1,1000,Leisure,Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2009-05-08,H,1,3,56,192,288,2,0,1,2500,0,2500,2,V,3,1,0,3,1,4000,"Furniture,Carpet",0,Turkish,Others,Car,no credit cards,Offer Small SUV
2009-04-30,H,0,1,26,6,0,2,0,1,1900,1,2500,3,U,1,1,1,4,1,800,"Dept. Store,Mail",Lease,German,"Food,Building,Ca",Car,Cheque card,Offer Small SUV
2007-10-29,H,1,3,24,24,6,2,0,0,2000,0,2500,2,V,3,1,0,4,1,2500,"Radio, TV, Hifi",0,Turkish,Others,Car,no credit cards,Offer Small SUV
2006-07-23,H,2,4,36,72,6,1,0,0,1800,0,2500,2,V,3,1,0,0,0,1100,"Dept. Store,Mail",0,German,"Civil Service, M",Car,no credit cards,Offer Small SUV
2006-08-18,R,0,1,42,60,30,2,2,1,1600,0,2500,2,U,3,1,0,0,0,2500,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2007-02-16,H,0,1,20,168,6,2,0,0,1700,0,2500,2,U,3,1,0,9,1,1300,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Offer Small SUV
2006-11-11,H,0,2,52,336,336,2,2,0,2500,0,2500,2,V,1,1,1,0,0,5000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards,Offer Small SUV
2008-02-17,H,0,1,23,66,39,2,0,0,1900,0,2500,2,U,3,1,0,2,1,600,"Radio, TV, Hifi",0,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2005-10-08,R,1,3,46,240,12,2,0,0,0,1,0,1,V,1,1,1,0,0,1300,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Small SUV
2011-07-26,H,2,4,24,12,15,2,2,1,10000,1,100000,5,V,1,1,1,3,1,4000,"Furniture,Carpet",Lease,Italian,Self-employed pe,Car,Cheque card,Offer Small SUV
2008-03-19,H,0,1,36,48,42,1,0,0,2300,0,2500,2,G,3,1,0,2,1,1500,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,Offer Small SUV
2012-02-25,H,2,4,23,30,24,2,1,1,2400,0,2500,2,V,1,1,1,5,1,1000,"Radio, TV, Hifi",0,Turkish,Others,Car,no credit cards,Offer Small SUV
2009-04-07,H,1,3,27,3,33,2,0,0,2400,0,2500,2,V,3,1,0,9,1,1700,Leisure,Lease,Others,Others,Car,no credit cards,Offer Small SUV
2009-06-30,R,2,4,33,120,9,2,0,0,1700,0,2500,2,V,1,1,1,0,0,1800,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,no credit cards,Offer Small SUV
2006-08-30,R,2,4,33,30,39,1,0,0,2400,0,2500,2,V,1,1,1,0,0,4000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2009-05-23,H,2,4,41,192,9,2,0,1,3400,0,100000,4,V,1,1,1,7,1,4000,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,Offer Small SUV
2005-12-30,H,1,2,35,42,39,2,0,0,2400,0,2500,2,U,1,1,1,0,0,1100,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Small SUV
2005-12-06,R,2,4,31,42,168,2,0,0,0,1,0,1,V,1,1,2,0,0,1200,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,Offer Small SUV
2007-04-14,H,0,1,20,30,18,2,0,0,1000,0,2500,2,U,3,1,0,3,1,800,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2005-12-14,R,1,3,33,144,216,2,2,1,0,1,0,1,V,1,1,2,0,0,2500,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Small SUV
2008-04-01,R,0,1,27,15,45,2,0,0,1600,0,2500,2,U,1,1,1,7,1,1400,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2012-05-31,H,0,1,29,60,60,2,2,1,2700,0,100000,4,U,1,1,1,4,1,1500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2008-06-17,H,2,4,35,216,240,2,0,0,0,1,0,1,V,3,1,0,7,1,1900,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Small SUV
2010-08-07,R,1,2,39,168,240,2,0,0,2700,0,100000,4,U,1,1,3,2,1,2500,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards,Offer Small SUV
2011-08-12,H,2,4,36,18,240,2,2,0,5000,1,100000,5,V,1,1,1,7,1,1000,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Offer Small SUV
2006-06-04,H,2,4,30,336,21,1,0,0,2000,0,2500,2,V,1,1,0,0,0,1200,"Furniture,Carpet",Owner,German,Others,Car,no credit cards,Offer Small SUV
2005-04-26,H,0,1,23,288,21,2,2,1,2100,0,2500,2,U,1,1,3,0,0,5000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2006-04-24,H,1,3,29,48,45,1,2,1,0,1,0,1,V,3,1,0,0,0,1400,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Small SUV
2012-04-29,R,1,2,25,96,27,2,2,1,1500,0,2500,2,U,1,1,1,4,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2009-08-22,H,2,4,31,3,96,2,0,1,0,1,0,1,V,1,1,2,4,1,1500,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Small SUV
2012-12-31,H,2,4,29,9,24,2,2,1,2700,0,100000,4,V,3,1,0,5,1,1000,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Offer Small SUV
2005-02-21,R,0,2,46,6,96,2,0,0,0,1,0,1,V,1,1,0,0,0,1500,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Small SUV
2012-11-20,H,0,1,20,9,6,2,2,1,2300,0,2500,2,U,1,1,2,5,1,700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2007-10-22,H,0,2,26,15,84,2,2,0,0,1,0,1,V,3,1,0,7,1,1800,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Cheque card,Offer Small SUV
2005-11-02,R,0,2,41,15,120,1,0,0,1500,0,2500,2,V,3,1,0,0,0,1400,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2012-10-16,H,1,3,54,66,336,2,1,1,3100,1,100000,5,V,1,1,1,8,1,700,"Radio, TV, Hifi",Owner,Italian,"State,Steel Ind,",Car,Cheque card,Offer Small SUV
2005-10-26,H,0,2,25,36,108,1,0,1,2500,1,2500,3,V,1,1,1,0,0,4000,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Small SUV
2010-12-14,H,0,1,25,312,72,2,0,0,1800,0,2500,2,U,1,1,1,5,1,900,"Dept. Store,Mail",0,German,Others,Car,no credit cards,Offer Small SUV
2011-11-24,H,0,1,31,999,192,2,2,1,2000,0,2500,2,U,1,1,1,7,1,500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2006-09-06,R,1,3,51,54,27,1,0,0,0,1,0,1,V,3,1,0,0,0,1200,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Small SUV
2007-10-14,H,0,1,23,168,45,1,0,0,1700,0,2500,2,U,3,1,0,2,1,4000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
2006-08-04,H,2,3,25,36,24,2,0,0,0,1,0,1,U,1,1,1,0,0,1700,"Dept. Store,Mail",Lease,German,"Civil Service, M",Car,Cheque card,Offer Small SUV
2007-06-02,H,1,3,22,12,36,2,0,0,2500,0,2500,2,V,1,1,1,4,1,1200,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2010-11-18,H,0,2,28,36,36,2,0,1,0,1,0,1,V,1,1,2,6,1,4000,"Radio, TV, Hifi",Lease,German,Self-employed pe,Without Vehicle,Cheque card,Offer Small SUV
2008-12-16,H,4,6,60,30,336,1,0,1,3000,0,100000,4,V,1,1,2,4,1,1000,"Radio, TV, Hifi",Owner,Turkish,Others,Car,no credit cards,Offer Small SUV
2011-09-01,H,0,1,24,36,36,2,2,1,2000,0,2500,2,U,3,1,0,4,1,4000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,Offer Small SUV
2005-05-14,H,0,2,59,360,12,1,0,0,1500,0,2500,2,V,1,1,0,0,0,700,Cars,Lease,German,Pensioner,Car,no credit cards,Offer Small SUV
2007-05-03,R,0,1,22,9,27,2,0,1,1500,0,2500,2,U,1,1,2,5,1,600,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2009-08-29,H,2,4,28,3,72,2,0,1,3000,1,100000,5,V,1,1,1,2,1,900,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Offer Small SUV
2008-08-13,H,0,1,33,3,12,2,0,1,2500,0,2500,2,U,3,1,0,4,1,1300,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2008-01-23,H,0,1,32,9,24,2,2,1,2800,0,100000,4,G,1,1,3,5,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Small SUV
2010-03-19,H,0,1,25,288,9,2,0,1,2000,0,2500,2,U,3,1,0,0,0,2500,"Radio, TV, Hifi",0,German,"Food,Building,Ca",Without Vehicle,no credit cards,Offer Small SUV
2007-12-23,H,0,1,26,3,9,2,0,1,0,1,0,1,U,1,1,1,9,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Small SUV
2009-03-10,R,1,3,48,144,192,2,0,0,2400,0,2500,2,V,3,1,0,0,0,2500,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Small SUV
2008-07-04,H,0,1,23,168,12,2,0,0,2200,0,2500,2,U,1,1,2,4,1,1600,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Offer Small SUV
2006-08-07,R,0,1,31,336,21,2,0,0,1600,0,2500,2,U,2,1,0,0,0,1400,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Small SUV
2007-02-08,H,0,1,19,3,36,1,0,0,0,1,0,1,U,3,1,0,2,1,500,"Dept. Store,Mail",Lease,German,"Food,Building,Ca",Car,Cheque card,Offer Small SUV
2011-04-29,H,1,3,37,168,288,2,2,1,3000,0,100000,4,V,1,1,3,5,1,3000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Small SUV
